time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
2.3;videos/cuts_train/fall08.mp4;fallen;(100.38, 187.82);(100.08, 189.91);(96.78, 190.51);(92.89, 175.25);(100.38, 215.06);(88.69, 178.84);(74.31, 207.57);(124.95, 183.33);(125.25, 225.83);(115.06, 180.64);(134.84, 224.34);(128.85, 184.53);(131.55, 209.97);(170.5, 171.36);(148.93, 218.35);(196.27, 179.44);(183.39, 202.49)
2.33;videos/cuts_train/fall08.mp4;fallen;(99.43, 187.28);(102.13, 201.63);(94.34, 186.98);(103.93, 200.43);(93.44, 205.51);(88.04, 180.7);(70.64, 212.99);(119.83, 183.39);(70.64, 217.47);(123.43, 213.28);(120.13, 224.05);(130.32, 186.08);(131.22, 210.59);(168.41, 170.24);(148.62, 218.67);(194.2, 175.62);(187.3, 198.64)
2.37;videos/cuts_train/fall08.mp4;fallen;(86.56, 186.4);(83.56, 184.01);(82.36, 186.11);(82.66, 182.22);(72.17, 201.94);(79.96, 182.22);(72.17, 215.09);(115.04, 181.62);(70.97, 220.47);(85.36, 179.83);(126.13, 225.84);(126.43, 184.61);(125.53, 210.01);(164.21, 169.37);(149.82, 219.57);(198.38, 176.84);(183.99, 201.94)
2.4;videos/cuts_train/fall08.mp4;fallen;(73.02, 189.06);(74.23, 186.96);(65.22, 189.66);(68.22, 177.66);(61.92, 201.65);(79.33, 183.06);(77.23, 185.76);(107.53, 182.76);(68.52, 225.94);(80.23, 181.86);(70.92, 225.94);(125.83, 184.56);(135.13, 205.85);(162.14, 168.66);(150.14, 220.54);(193.64, 175.26);(193.94, 174.96)
2.43;videos/cuts_train/fall08.mp4;fallen;(67.85, 193.37);(67.55, 192.47);(64.26, 194.27);(67.55, 191.87);(59.46, 200.86);(73.55, 185.57);(70.55, 219.46);(76.55, 183.17);(67.26, 228.15);(76.25, 183.47);(93.93, 226.05);(123.01, 186.17);(116.41, 214.66);(158.38, 168.18);(160.18, 167.88);(189.85, 174.18);(190.45, 174.78)
2.47;videos/cuts_train/fall08.mp4;fallen;(69.7, 192.83);(69.4, 194.33);(68.8, 194.63);(60.41, 211.11);(60.41, 206.02);(65.51, 223.1);(66.4, 222.8);(103.57, 182.04);(102.67, 227.89);(75.4, 184.14);(75.4, 184.14);(122.46, 185.04);(135.95, 206.02);(158.73, 168.56);(159.63, 167.96);(187.5, 174.55);(188.1, 175.45)
2.5;videos/cuts_train/fall08.mp4;fallen;(53.6, 165.18);(192.65, 195.45);(190.85, 195.15);(196.85, 202.34);(53.9, 206.54);(106.05, 183.46);(106.35, 182.56);(72.78, 184.06);(72.48, 183.76);(74.88, 184.36);(73.38, 184.96);(108.74, 187.36);(133.32, 207.14);(156.99, 168.78);(158.79, 168.18);(183.96, 174.17);(186.66, 174.47)
2.53;videos/cuts_train/fall08.mp4;fallen;(122.87, 177.78);(190.27, 197.82);(190.27, 196.32);(194.76, 205.0);(191.76, 197.82);(102.5, 182.26);(102.8, 182.26);(72.25, 184.96);(72.25, 184.96);(72.25, 195.43);(126.17, 230.13);(123.47, 184.66);(134.55, 208.59);(157.02, 170.0);(159.41, 169.4);(195.36, 171.49);(178.29, 205.9)
2.57;videos/cuts_train/fall08.mp4;fallen;(123.66, 221.04);(190.79, 202.82);(190.49, 198.93);(194.08, 206.7);(126.96, 218.95);(101.48, 182.5);(139.24, 211.18);(69.72, 186.38);(69.42, 186.68);(71.22, 197.74);(124.26, 232.1);(126.96, 185.49);(134.15, 206.7);(158.72, 171.44);(175.5, 212.38);(179.7, 176.22);(177.0, 207.3)
2.6;videos/cuts_train/fall08.mp4;fallen;(125.78, 220.53);(188.69, 202.61);(120.99, 220.53);(192.28, 207.68);(127.28, 218.14);(100.02, 182.89);(138.06, 211.87);(67.07, 187.97);(66.77, 188.27);(85.34, 227.1);(193.78, 199.32);(123.98, 184.09);(132.07, 206.19);(158.13, 173.03);(173.41, 217.84);(194.38, 172.14);(174.01, 210.37)
2.63;videos/cuts_train/fall08.mp4;fallen;(77.63, 198.22);(77.33, 195.53);(71.94, 197.02);(79.73, 195.53);(65.94, 202.11);(95.32, 183.25);(138.49, 212.59);(65.94, 188.64);(67.14, 228.75);(68.04, 187.74);(83.63, 227.55);(118.11, 185.95);(134.6, 211.39);(66.24, 227.55);(174.77, 219.77);(171.47, 178.16);(172.67, 178.46)
2.67;videos/cuts_train/fall08.mp4;fallen;(76.6, 199.22);(76.9, 196.52);(73.6, 196.52);(189.13, 175.87);(77.2, 195.62);(64.89, 189.04);(50.79, 236.03);(95.2, 183.35);(64.89, 189.34);(76.6, 215.08);(67.3, 189.04);(124.31, 186.05);(135.71, 210.29);(176.22, 217.77);(141.71, 216.87);(177.12, 177.97);(192.73, 201.61)
2.7;videos/cuts_train/fall08.mp4;fallen;(75.66, 200.1);(189.88, 201.3);(191.38, 200.4);(192.28, 178.25);(183.58, 173.76);(64.57, 190.22);(141.61, 216.57);(95.44, 186.03);(63.97, 190.22);(176.09, 180.35);(176.69, 178.25);(124.52, 186.93);(135.62, 211.18);(176.69, 218.07);(142.51, 218.67);(176.69, 179.45);(177.29, 178.85)
2.73;videos/cuts_train/fall08.mp4;fallen;(73.25, 201.77);(192.53, 203.87);(192.53, 199.97);(192.23, 177.17);(189.24, 175.07);(68.75, 232.37);(96.33, 237.17);(64.56, 189.47);(64.26, 189.47);(81.64, 211.37);(88.53, 230.87);(123.6, 188.87);(133.19, 213.77);(178.15, 217.67);(177.55, 218.87);(177.55, 181.97);(191.04, 200.27)
0.0;videos/cuts_train/fall09.mp4;walk;(189.35, 56.98);(192.05, 54.58);(187.55, 54.88);(197.75, 55.48);(185.75, 57.28);(205.25, 71.36);(182.15, 73.46);(211.55, 90.25);(180.05, 92.05);(204.35, 107.64);(177.05, 108.24);(200.45, 111.83);(185.15, 111.83);(200.45, 140.61);(184.55, 139.41);(201.35, 168.19);(185.45, 168.19)
0.03;videos/cuts_train/fall09.mp4;walk;(188.91, 56.46);(191.6, 54.07);(187.11, 54.36);(196.99, 55.86);(185.31, 56.46);(204.77, 71.13);(182.32, 73.22);(210.76, 89.69);(179.33, 92.08);(204.47, 108.55);(176.33, 109.44);(200.28, 111.84);(184.72, 111.84);(200.28, 141.17);(183.52, 140.28);(201.48, 168.41);(183.52, 169.31)
0.07;videos/cuts_train/fall09.mp4;walk;(188.56, 56.16);(190.95, 54.06);(186.77, 54.36);(196.34, 55.56);(184.97, 56.16);(204.41, 70.53);(181.68, 72.93);(210.99, 89.39);(178.99, 92.09);(205.31, 107.36);(175.4, 111.55);(199.63, 111.85);(184.37, 111.85);(200.52, 142.09);(182.88, 140.89);(202.02, 168.44);(181.98, 170.24)
0.1;videos/cuts_train/fall09.mp4;walk;(187.85, 55.95);(190.24, 53.86);(186.06, 54.15);(195.62, 55.35);(184.57, 55.95);(203.38, 70.62);(181.58, 72.72);(211.14, 89.48);(179.19, 91.28);(204.27, 109.24);(175.31, 111.93);(199.5, 112.23);(183.67, 112.53);(200.39, 142.17);(182.18, 139.77);(201.89, 168.81);(180.09, 170.91)
0.13;videos/cuts_train/fall09.mp4;walk;(187.24, 55.83);(189.33, 53.73);(185.44, 54.63);(194.71, 55.23);(183.65, 55.83);(202.79, 70.22);(180.66, 72.62);(210.27, 88.81);(178.26, 90.61);(204.88, 108.3);(174.97, 113.1);(199.2, 113.1);(183.35, 113.1);(200.1, 143.09);(181.55, 140.39);(201.89, 168.87);(178.86, 170.97)
0.17;videos/cuts_train/fall09.mp4;walk;(186.59, 56.03);(188.69, 53.63);(184.8, 53.93);(194.08, 55.13);(182.7, 56.03);(201.57, 70.42);(180.0, 72.52);(209.96, 88.71);(177.91, 91.11);(203.67, 109.4);(177.01, 111.2);(198.58, 113.3);(183.0, 113.6);(200.07, 143.59);(180.9, 140.89);(201.57, 169.38);(177.61, 171.48)
0.2;videos/cuts_train/fall09.mp4;walk;(185.43, 55.92);(187.82, 53.52);(183.34, 53.82);(193.2, 54.42);(181.54, 56.22);(201.27, 70.31);(178.85, 73.01);(209.34, 88.9);(176.16, 91.0);(203.96, 108.39);(175.57, 113.79);(197.68, 113.19);(182.14, 113.19);(200.07, 143.48);(180.35, 140.48);(202.17, 169.56);(176.76, 172.56)
0.23;videos/cuts_train/fall09.mp4;walk;(184.07, 55.87);(186.76, 53.78);(182.28, 54.67);(192.14, 54.97);(180.49, 55.87);(200.51, 70.26);(177.8, 72.66);(208.58, 89.14);(175.41, 90.64);(204.1, 108.63);(176.3, 111.62);(197.22, 113.42);(181.08, 113.72);(199.62, 144.0);(179.89, 141.9);(201.71, 169.77);(176.3, 172.77)
0.27;videos/cuts_train/fall09.mp4;walk;(183.32, 55.84);(185.41, 53.44);(181.23, 53.74);(191.08, 54.34);(179.73, 56.14);(200.05, 70.52);(177.04, 72.02);(206.92, 89.99);(174.05, 89.99);(203.33, 108.87);(175.25, 110.07);(196.46, 113.96);(180.63, 113.96);(199.15, 142.73);(179.13, 142.43);(201.54, 169.99);(176.15, 175.08)
0.3;videos/cuts_train/fall09.mp4;walk;(181.82, 56.08);(184.21, 53.38);(180.03, 53.98);(190.17, 54.28);(178.24, 56.08);(199.42, 70.46);(174.96, 73.45);(205.68, 90.23);(172.87, 91.13);(203.6, 108.81);(172.87, 114.2);(195.84, 113.6);(179.14, 113.9);(198.82, 142.96);(179.14, 143.26);(201.51, 169.62);(176.75, 175.31)
0.33;videos/cuts_train/fall09.mp4;walk;(180.06, 56.23);(182.44, 53.53);(178.26, 54.13);(188.12, 54.13);(176.17, 56.53);(198.27, 70.02);(173.79, 73.31);(204.83, 89.8);(171.99, 92.5);(203.34, 109.28);(171.99, 114.67);(194.98, 114.38);(178.26, 114.67);(197.67, 142.25);(178.56, 144.35);(201.25, 169.52);(176.77, 176.71)
0.37;videos/cuts_train/fall09.mp4;walk;(178.34, 56.14);(181.33, 53.15);(176.54, 53.75);(187.01, 54.35);(174.45, 56.44);(197.18, 69.93);(172.06, 73.52);(203.76, 89.1);(170.26, 92.1);(203.46, 109.18);(169.96, 115.47);(193.89, 114.57);(177.44, 114.87);(197.18, 142.44);(177.44, 144.23);(201.07, 169.7);(176.24, 176.59)
0.4;videos/cuts_train/fall09.mp4;walk;(177.31, 55.17);(179.7, 52.48);(175.22, 52.78);(185.36, 53.97);(173.13, 55.47);(195.51, 70.15);(171.34, 73.15);(202.97, 87.52);(169.25, 90.52);(203.26, 108.79);(168.96, 115.38);(193.12, 113.88);(176.12, 113.88);(196.1, 141.74);(176.12, 144.14);(201.18, 169.0);(176.12, 176.49)
0.43;videos/cuts_train/fall09.mp4;walk;(175.9, 54.75);(178.3, 51.76);(173.8, 52.65);(184.3, 53.25);(171.7, 55.35);(193.59, 68.82);(169.3, 73.01);(201.09, 86.18);(167.5, 90.97);(202.89, 110.43);(169.3, 102.95);(192.09, 113.73);(174.4, 114.02);(195.09, 141.87);(175.6, 144.86);(201.09, 169.11);(175.9, 176.59)
0.47;videos/cuts_train/fall09.mp4;walk;(174.1, 54.59);(176.79, 50.99);(172.31, 52.19);(182.77, 52.79);(170.51, 54.89);(192.63, 68.38);(168.12, 71.68);(200.1, 85.76);(165.73, 89.36);(189.64, 81.27);(169.02, 104.35);(190.24, 112.44);(173.8, 114.54);(193.52, 142.41);(175.0, 143.91);(200.4, 169.09);(175.59, 176.58)
0.5;videos/cuts_train/fall09.mp4;walk;(172.84, 53.84);(175.54, 51.14);(170.75, 51.44);(181.52, 52.04);(168.95, 54.14);(191.69, 68.23);(166.56, 71.83);(199.17, 86.81);(164.46, 90.71);(202.47, 110.79);(162.97, 114.69);(189.3, 113.79);(171.94, 114.09);(192.59, 142.56);(174.04, 145.26);(200.07, 168.94);(175.54, 176.73)
0.53;videos/cuts_train/fall09.mp4;walk;(171.82, 52.73);(174.51, 50.03);(169.72, 50.63);(180.2, 51.83);(167.33, 54.22);(190.37, 68.0);(165.23, 70.99);(198.15, 86.86);(162.54, 91.35);(202.04, 109.32);(160.74, 115.31);(188.28, 112.91);(170.62, 114.71);(191.87, 143.45);(173.31, 144.65);(199.35, 167.41);(175.11, 176.99)
0.57;videos/cuts_train/fall09.mp4;walk;(170.96, 52.68);(173.06, 49.69);(168.27, 50.59);(179.33, 50.89);(166.18, 53.28);(189.8, 68.26);(163.19, 71.55);(197.57, 87.43);(159.9, 92.82);(201.46, 108.09);(158.11, 114.38);(187.41, 113.48);(169.77, 114.08);(190.7, 143.73);(172.76, 146.43);(198.77, 167.69);(175.45, 176.68)
0.6;videos/cuts_train/fall09.mp4;walk;(169.61, 52.17);(172.3, 49.17);(167.22, 49.77);(178.28, 50.37);(164.83, 52.47);(188.74, 68.05);(161.84, 71.64);(197.1, 89.02);(157.95, 94.11);(200.39, 108.49);(154.66, 113.59);(186.64, 113.29);(168.71, 114.79);(188.74, 142.05);(171.7, 145.95);(197.4, 166.32);(175.29, 177.11)
0.63;videos/cuts_train/fall09.mp4;walk;(168.78, 51.98);(171.47, 48.69);(166.38, 49.59);(177.47, 50.19);(164.58, 52.58);(187.96, 67.88);(160.98, 70.88);(195.15, 88.58);(155.89, 92.78);(198.75, 108.97);(151.39, 113.17);(185.56, 112.57);(167.58, 113.47);(187.06, 141.67);(171.47, 146.16);(196.05, 167.16);(175.07, 177.66)
0.67;videos/cuts_train/fall09.mp4;walk;(167.56, 51.36);(169.96, 48.67);(165.17, 49.27);(175.94, 50.47);(163.08, 52.56);(186.7, 66.93);(160.09, 69.93);(194.18, 87.89);(154.11, 92.38);(198.67, 109.15);(150.52, 112.44);(184.91, 112.44);(166.37, 113.04);(186.11, 142.98);(170.85, 145.08);(194.78, 168.43);(175.04, 177.12)
0.7;videos/cuts_train/fall09.mp4;walk;(166.61, 51.09);(169.01, 48.09);(163.91, 49.29);(175.31, 49.89);(161.81, 51.99);(185.51, 66.68);(158.82, 69.38);(193.0, 87.08);(152.82, 90.98);(197.8, 108.97);(148.02, 112.27);(184.01, 111.97);(165.71, 114.37);(184.01, 141.96);(170.51, 146.16);(193.6, 173.75);(175.01, 177.04)
0.73;videos/cuts_train/fall09.mp4;walk;(165.7, 50.53);(168.09, 47.83);(163.01, 48.13);(174.36, 49.93);(160.32, 51.13);(184.52, 66.4);(157.93, 69.4);(192.29, 87.37);(151.65, 90.96);(196.18, 109.53);(146.57, 111.63);(183.33, 111.93);(164.2, 112.53);(183.03, 143.98);(169.88, 145.18);(191.4, 176.93);(175.26, 177.52)
0.77;videos/cuts_train/fall09.mp4;walk;(164.68, 50.49);(167.38, 47.8);(161.99, 48.1);(173.37, 49.0);(159.89, 50.79);(183.86, 66.39);(156.6, 69.69);(191.34, 87.99);(150.3, 91.29);(194.34, 110.18);(144.91, 110.48);(182.36, 111.08);(163.49, 113.48);(180.56, 143.48);(169.18, 145.88);(188.65, 172.57);(174.27, 177.37)
0.8;videos/cuts_train/fall09.mp4;walk;(163.81, 50.32);(166.5, 47.62);(161.12, 47.92);(173.06, 49.72);(158.73, 50.62);(182.62, 66.49);(155.75, 69.48);(189.78, 86.85);(149.48, 91.34);(191.58, 110.81);(144.1, 111.11);(181.42, 111.11);(162.61, 113.81);(179.33, 143.45);(168.88, 144.95);(185.9, 179.39);(174.56, 177.0)
0.83;videos/cuts_train/fall09.mp4;walk;(162.88, 49.96);(165.58, 46.96);(160.49, 48.16);(172.46, 48.76);(157.79, 51.46);(182.35, 66.15);(154.8, 68.84);(188.63, 87.73);(148.51, 90.43);(190.13, 111.71);(143.72, 109.91);(180.25, 112.31);(161.69, 112.91);(178.15, 145.28);(168.27, 145.88);(183.24, 179.46);(174.26, 175.56)
0.87;videos/cuts_train/fall09.mp4;walk;(161.95, 50.33);(164.95, 47.33);(159.26, 47.93);(171.84, 48.53);(157.16, 50.93);(181.73, 67.13);(154.16, 68.63);(187.43, 87.83);(147.57, 90.53);(188.63, 112.13);(142.77, 110.03);(179.04, 112.73);(160.16, 113.03);(177.24, 146.32);(167.65, 146.62);(181.43, 180.22);(172.74, 175.12)
0.9;videos/cuts_train/fall09.mp4;walk;(161.06, 49.92);(163.76, 47.22);(158.67, 47.52);(171.23, 48.12);(155.98, 49.92);(181.09, 66.71);(153.89, 67.9);(187.97, 89.49);(147.61, 90.09);(188.27, 112.57);(142.23, 110.17);(178.1, 113.17);(159.57, 113.17);(176.01, 146.74);(167.94, 147.34);(178.1, 178.82);(172.12, 176.12)
0.93;videos/cuts_train/fall09.mp4;walk;(160.21, 49.58);(163.5, 46.89);(157.52, 47.19);(170.67, 48.09);(155.43, 49.58);(180.54, 66.66);(152.74, 69.06);(187.41, 89.43);(146.76, 90.63);(187.71, 112.5);(141.68, 110.7);(177.55, 113.1);(159.32, 113.4);(175.46, 147.26);(167.39, 147.85);(176.95, 179.61);(170.67, 178.71)
0.97;videos/cuts_train/fall09.mp4;walk;(159.71, 49.58);(162.7, 46.88);(157.01, 47.18);(169.88, 48.08);(154.92, 49.88);(179.46, 66.66);(152.52, 69.06);(187.24, 89.73);(146.54, 90.63);(188.44, 112.81);(141.75, 110.41);(176.47, 115.5);(158.21, 113.71);(173.47, 147.57);(165.99, 148.17);(174.37, 181.43);(168.98, 179.33)
1.0;videos/cuts_train/fall09.mp4;walk;(158.56, 49.41);(161.55, 46.41);(156.16, 46.71);(169.34, 47.91);(154.06, 49.41);(178.93, 66.19);(152.26, 67.99);(187.02, 89.87);(146.27, 90.47);(187.92, 113.25);(141.18, 111.45);(175.33, 115.94);(157.36, 114.15);(172.34, 148.61);(165.75, 148.61);(168.74, 185.48);(175.93, 177.69)
1.03;videos/cuts_train/fall09.mp4;walk;(157.22, 48.83);(161.11, 46.13);(155.42, 46.43);(168.9, 48.23);(153.32, 49.43);(178.48, 66.5);(151.23, 68.9);(186.87, 90.16);(145.53, 91.66);(188.07, 113.22);(141.04, 113.22);(173.99, 116.22);(156.32, 114.42);(170.99, 148.57);(165.9, 149.17);(168.3, 187.2);(175.49, 176.72)
1.07;videos/cuts_train/fall09.mp4;walk;(156.53, 48.74);(159.81, 45.74);(154.44, 46.34);(168.47, 48.14);(152.34, 49.34);(178.03, 66.13);(150.55, 68.83);(186.39, 90.12);(145.48, 91.62);(187.88, 113.81);(141.3, 113.51);(173.55, 113.81);(155.03, 113.51);(169.37, 148.6);(165.19, 148.9);(166.98, 187.88);(175.94, 172.89)
1.1;videos/cuts_train/fall09.mp4;walk;(155.7, 48.84);(158.99, 45.84);(153.61, 46.44);(167.66, 47.64);(151.52, 48.84);(177.52, 66.51);(150.32, 67.41);(185.88, 90.78);(145.24, 91.68);(187.68, 114.15);(140.76, 116.24);(171.84, 115.64);(154.21, 114.75);(168.25, 150.1);(164.97, 149.8);(167.36, 189.04);(175.13, 174.06)
1.13;videos/cuts_train/fall09.mp4;walk;(154.66, 47.99);(158.25, 45.29);(152.87, 45.59);(167.21, 47.39);(150.78, 48.59);(177.06, 66.27);(149.58, 67.47);(185.73, 90.84);(144.8, 91.74);(187.22, 115.42);(140.02, 116.32);(171.69, 115.72);(153.17, 115.12);(166.31, 151.98);(163.62, 149.88);(167.51, 189.74);(174.38, 171.46)
1.17;videos/cuts_train/fall09.mp4;walk;(152.93, 47.47);(156.22, 44.47);(151.13, 45.37);(166.7, 46.57);(149.93, 48.07);(175.99, 65.76);(149.03, 66.36);(184.97, 89.15);(144.24, 91.25);(186.17, 115.54);(140.05, 116.44);(170.6, 115.84);(152.03, 115.84);(165.5, 151.53);(162.51, 151.53);(167.3, 191.41);(173.59, 173.12)
1.2;videos/cuts_train/fall09.mp4;walk;(151.99, 46.96);(154.98, 43.67);(150.2, 44.86);(165.15, 44.86);(149.3, 47.26);(175.62, 65.24);(148.4, 65.84);(184.9, 88.02);(144.21, 90.71);(185.49, 115.29);(139.43, 115.59);(169.34, 115.29);(151.69, 115.29);(163.96, 151.25);(159.47, 152.44);(167.55, 191.4);(172.93, 172.52)
1.23;videos/cuts_train/fall09.mp4;walk;(150.31, 47.13);(153.9, 43.53);(149.12, 44.73);(164.36, 45.03);(148.22, 47.43);(174.22, 64.23);(148.22, 65.73);(183.78, 89.42);(144.34, 90.32);(183.78, 116.12);(139.56, 115.22);(168.54, 115.22);(150.31, 115.22);(163.46, 152.72);(157.78, 153.02);(167.35, 192.02);(172.13, 170.12)
1.27;videos/cuts_train/fall09.mp4;walk;(148.77, 45.63);(152.37, 42.33);(147.88, 43.23);(162.84, 44.13);(147.28, 45.63);(173.02, 63.61);(147.58, 66.61);(182.59, 89.09);(143.69, 91.49);(182.59, 117.87);(140.39, 113.97);(167.63, 114.87);(149.37, 114.87);(162.84, 152.94);(154.76, 152.04);(167.33, 191.9);(169.43, 167.92)
1.3;videos/cuts_train/fall09.mp4;walk;(147.04, 45.95);(150.33, 41.75);(146.45, 43.55);(160.8, 42.35);(159.91, 42.35);(171.87, 63.33);(147.34, 66.33);(181.74, 89.41);(144.05, 91.8);(180.25, 117.88);(139.57, 114.88);(166.19, 118.18);(148.54, 115.78);(162.6, 154.44);(152.13, 152.94);(167.68, 192.21);(169.48, 168.83)
1.33;videos/cuts_train/fall09.mp4;walk;(144.85, 46.14);(148.14, 41.64);(144.55, 43.14);(158.94, 41.94);(158.34, 41.94);(170.93, 62.92);(147.24, 65.62);(179.92, 91.1);(143.95, 91.4);(178.12, 118.07);(138.25, 114.47);(164.63, 118.07);(147.24, 117.77);(162.83, 156.44);(148.14, 152.54);(167.93, 191.5);(161.63, 168.72)
1.37;videos/cuts_train/fall09.mp4;walk;(143.33, 45.92);(146.02, 42.02);(142.44, 42.92);(156.79, 42.02);(156.19, 42.02);(169.65, 61.51);(146.92, 65.11);(178.02, 87.9);(143.93, 90.6);(176.23, 116.39);(137.65, 113.39);(163.07, 116.68);(146.62, 116.39);(162.47, 154.47);(146.62, 151.17);(168.15, 191.95);(159.78, 176.96)
1.4;videos/cuts_train/fall09.mp4;walk;(141.87, 46.35);(144.27, 41.56);(140.97, 43.35);(154.74, 40.96);(153.24, 40.66);(168.5, 60.43);(146.66, 63.43);(176.88, 87.7);(143.97, 90.7);(173.89, 114.97);(136.78, 113.77);(162.82, 116.77);(145.76, 116.77);(162.52, 155.72);(143.67, 151.82);(167.9, 191.38);(156.53, 178.19)
1.43;videos/cuts_train/fall09.mp4;walk;(139.48, 45.68);(142.78, 41.49);(139.48, 42.68);(154.16, 40.89);(152.36, 40.59);(167.03, 59.16);(146.07, 63.95);(175.71, 85.52);(143.08, 90.91);(173.32, 110.69);(137.39, 113.08);(162.24, 117.28);(144.87, 118.77);(163.14, 156.52);(141.58, 151.13);(167.93, 191.57);(153.86, 180.78)
1.47;videos/cuts_train/fall09.mp4;walk;(138.22, 45.59);(141.22, 41.7);(138.22, 42.3);(152.0, 40.5);(151.1, 40.2);(166.98, 58.77);(146.61, 62.67);(173.87, 86.64);(143.02, 92.03);(169.07, 112.4);(136.73, 113.3);(161.59, 116.89);(143.91, 118.39);(162.48, 157.04);(140.32, 151.65);(167.88, 190.59);(150.2, 184.0)
1.5;videos/cuts_train/fall09.mp4;walk;(137.32, 45.09);(140.01, 41.2);(137.32, 41.5);(150.77, 40.6);(150.17, 40.6);(164.52, 59.47);(145.39, 63.07);(171.39, 86.43);(142.1, 93.02);(166.01, 112.79);(137.02, 114.89);(159.73, 118.49);(142.4, 118.49);(161.53, 157.43);(139.41, 153.83);(167.5, 192.48);(146.58, 188.58)
1.53;videos/cuts_train/fall09.mp4;walk;(135.35, 45.38);(138.05, 41.79);(135.05, 42.09);(149.14, 40.29);(148.84, 39.99);(164.12, 57.97);(144.04, 62.16);(170.41, 84.63);(140.75, 91.53);(163.82, 111.3);(135.95, 114.6);(159.33, 117.3);(141.05, 117.6);(161.12, 156.85);(138.35, 153.85);(167.72, 192.21);(141.35, 192.51)
1.57;videos/cuts_train/fall09.mp4;walk;(133.96, 45.75);(136.66, 40.65);(133.66, 42.15);(147.46, 40.05);(147.46, 40.05);(162.76, 57.14);(142.66, 62.24);(168.46, 86.54);(140.26, 91.33);(158.56, 113.83);(135.76, 115.63);(159.46, 118.03);(141.16, 117.43);(160.66, 157.32);(138.16, 155.22);(167.26, 192.11);(136.96, 196.31)
1.6;videos/cuts_train/fall09.mp4;walk;(132.32, 44.55);(135.31, 40.65);(132.32, 40.95);(146.07, 39.45);(146.07, 39.15);(162.51, 56.54);(141.59, 61.64);(167.89, 85.63);(138.9, 91.63);(156.83, 111.42);(135.61, 112.62);(159.22, 118.92);(139.8, 118.32);(160.42, 156.7);(136.81, 156.7);(167.59, 192.69);(132.32, 198.09)
1.63;videos/cuts_train/fall09.mp4;walk;(131.18, 44.16);(133.88, 40.26);(130.88, 40.86);(144.67, 38.46);(144.37, 38.46);(160.85, 55.55);(140.47, 61.25);(166.25, 87.04);(136.87, 89.14);(152.76, 109.84);(134.48, 112.83);(158.16, 119.43);(138.37, 117.33);(160.26, 157.52);(135.68, 157.82);(167.75, 192.31);(128.48, 201.61)
1.67;videos/cuts_train/fall09.mp4;walk;(130.14, 43.59);(133.14, 38.79);(129.24, 40.29);(144.54, 37.59);(143.94, 37.29);(160.13, 55.29);(137.34, 61.58);(164.93, 86.78);(136.44, 90.68);(150.23, 110.77);(132.84, 114.37);(157.43, 117.97);(137.34, 118.27);(160.13, 157.86);(133.74, 160.26);(167.63, 192.35);(125.64, 203.15)
1.7;videos/cuts_train/fall09.mp4;walk;(129.18, 42.34);(132.18, 38.44);(127.98, 39.34);(144.17, 37.84);(143.87, 37.84);(158.55, 55.24);(136.67, 61.23);(163.95, 85.22);(135.17, 89.42);(151.36, 106.22);(131.88, 110.41);(156.45, 116.41);(136.67, 117.01);(160.35, 157.5);(133.08, 158.7);(167.54, 191.98);(123.49, 204.28)
1.73;videos/cuts_train/fall09.mp4;walk;(128.28, 42.42);(131.27, 37.62);(126.48, 39.12);(143.85, 37.02);(143.55, 37.02);(157.32, 55.62);(136.06, 61.62);(162.41, 85.91);(134.86, 92.21);(145.94, 109.3);(130.07, 110.5);(155.52, 117.1);(134.86, 117.7);(160.01, 158.49);(131.57, 159.39);(167.5, 191.78);(123.19, 205.27)
1.77;videos/cuts_train/fall09.mp4;walk;(127.28, 41.84);(130.28, 37.94);(125.18, 38.84);(142.55, 37.05);(124.88, 42.44);(156.03, 55.63);(132.37, 62.53);(162.02, 85.91);(130.28, 90.11);(144.65, 110.5);(127.28, 110.8);(154.53, 118.29);(132.67, 118.89);(159.32, 157.87);(130.28, 160.87);(167.41, 191.75);(123.69, 205.24)
1.8;videos/cuts_train/fall09.mp4;walk;(126.85, 40.25);(129.85, 36.35);(124.46, 37.25);(140.32, 36.65);(123.26, 40.55);(154.09, 54.95);(128.95, 62.15);(162.18, 84.34);(128.95, 90.94);(144.81, 109.84);(125.36, 112.54);(153.49, 118.84);(130.74, 119.44);(157.98, 156.63);(129.25, 160.23);(167.86, 192.02);(123.26, 206.72)
1.83;videos/cuts_train/fall09.mp4;walk;(125.34, 40.67);(128.63, 35.87);(122.35, 37.67);(139.4, 37.07);(121.45, 41.87);(152.56, 55.96);(126.54, 63.46);(161.24, 85.05);(126.84, 92.25);(147.78, 108.74);(124.14, 112.94);(152.26, 118.64);(129.23, 119.54);(157.05, 157.33);(128.33, 161.82);(167.22, 191.51);(122.05, 208.61)
1.87;videos/cuts_train/fall09.mp4;walk;(124.66, 39.68);(127.95, 35.48);(121.97, 36.68);(137.81, 35.78);(119.88, 39.98);(151.26, 55.58);(123.16, 63.67);(161.13, 82.87);(121.67, 89.46);(151.26, 107.16);(119.58, 114.35);(150.67, 118.25);(127.65, 120.95);(156.05, 158.44);(125.26, 163.24);(166.81, 192.03);(122.27, 209.12)
