time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
0.97;videos/cuts_train/fall26.mp4;fall;(55.89, 157.66);(57.56, 154.06);(53.67, 154.89);(67.0, 147.96);(50.89, 152.39);(86.73, 150.45);(54.78, 155.72);(101.18, 185.95);(50.33, 172.91);(91.18, 228.65);(47.83, 184.28);(119.24, 161.27);(99.79, 163.76);(97.84, 202.31);(88.12, 205.63);(120.35, 225.32);(122.29, 212.57)
1.0;videos/cuts_train/fall26.mp4;fall;(53.62, 161.63);(56.4, 157.74);(49.74, 159.13);(64.99, 150.24);(46.42, 155.8);(79.13, 154.13);(52.79, 161.63);(96.32, 192.45);(42.81, 180.51);(86.06, 232.99);(31.17, 212.16);(114.61, 166.07);(95.76, 167.46);(104.35, 206.89);(91.05, 206.61);(120.43, 225.49);(119.32, 226.05)
1.03;videos/cuts_train/fall26.mp4;fall;(52.04, 166.93);(55.09, 162.49);(48.15, 163.88);(61.76, 153.32);(43.42, 161.38);(86.49, 161.65);(51.48, 165.54);(91.21, 195.81);(38.42, 182.76);(80.38, 235.53);(45.37, 174.15);(110.66, 164.99);(90.93, 170.54);(104.27, 209.14);(87.88, 209.98);(118.72, 225.53);(118.16, 225.81)
1.13;videos/cuts_train/fall26.mp4;fall;(32.75, 166.8);(34.69, 163.2);(30.26, 166.8);(40.8, 163.75);(28.04, 173.73);(54.39, 165.69);(29.7, 182.03);(74.35, 214.16);(19.44, 205.85);(69.36, 237.15);(26.65, 184.53);(55.5, 237.15);(25.82, 230.5);(76.85, 183.42);(99.31, 168.74);(70.19, 237.15);(98.76, 215.27)
1.17;videos/cuts_train/fall26.mp4;fall;(28.33, 161.56);(27.49, 158.23);(101.11, 187.87);(29.44, 161.0);(103.34, 195.07);(28.88, 184.82);(92.22, 173.47);(34.44, 186.49);(100.0, 220.55);(93.89, 230.8);(114.45, 215.85);(66.39, 237.17);(80.0, 237.17);(73.05, 188.15);(93.34, 172.64);(71.39, 220.28);(101.39, 222.22)
1.2;videos/cuts_train/fall26.mp4;fall;(17.58, 197.14);(23.96, 189.66);(11.76, 189.66);(25.62, 163.34);(4.0, 164.44);(32.0, 176.36);(17.58, 199.08);(71.65, 233.71);(100.21, 225.12);(63.33, 202.4);(63.61, 201.02);(67.21, 237.03);(70.54, 227.34);(79.69, 168.32);(100.76, 227.06);(112.68, 214.04);(101.04, 221.52)
1.23;videos/cuts_train/fall26.mp4;fall;(97.93, 210.39);(88.49, 238.11);(94.32, 197.36);(76.55, 230.07);(83.49, 229.24);(21.85, 182.95);(81.83, 184.06);(89.6, 233.39);(86.27, 185.44);(35.46, 209.28);(91.82, 203.74);(28.79, 219.26);(61.84, 220.37);(83.77, 185.44);(84.33, 184.89);(112.09, 221.48);(100.71, 223.42)
1.27;videos/cuts_train/fall26.mp4;fall;(64.88, 232.65);(14.62, 205.75);(91.82, 239.86);(87.93, 237.09);(69.33, 232.65);(13.51, 234.04);(81.27, 197.43);(101.82, 235.42);(99.32, 231.26);(105.43, 239.86);(107.09, 214.63);(21.01, 186.62);(60.72, 228.49);(103.21, 230.71);(80.71, 196.6);(105.98, 215.74);(91.26, 236.53)
1.3;videos/cuts_train/fall26.mp4;fallen;(97.17, 213.86);(99.66, 218.29);(104.38, 219.68);(22.59, 227.7);(62.79, 231.85);(12.89, 200.02);(59.47, 189.78);(102.44, 236.56);(101.33, 234.9);(72.22, 198.92);(103.54, 216.63);(13.17, 196.7);(14.55, 200.58);(15.11, 200.58);(63.07, 190.89);(71.94, 197.26);(91.9, 220.51)
1.33;videos/cuts_train/fall26.mp4;fallen;(66.16, 231.71);(60.89, 236.69);(102.25, 222.03);(18.41, 234.2);(20.08, 232.54);(10.92, 205.7);(65.33, 235.03);(66.16, 201.55);(101.97, 236.14);(88.65, 224.52);(102.53, 221.47);(16.47, 226.73);(7.03, 212.9);(65.61, 200.72);(67.55, 201.83);(67.83, 203.49);(100.58, 233.37)
1.37;videos/cuts_train/fall26.mp4;fallen;(60.51, 231.24);(102.66, 220.71);(102.66, 219.05);(60.24, 239.83);(58.02, 220.71);(13.66, 206.86);(62.18, 235.68);(61.9, 206.31);(61.9, 206.03);(86.86, 222.93);(25.86, 236.51);(3.4, 220.71);(49.7, 228.75);(48.04, 204.37);(63.29, 206.31);(65.23, 208.8);(88.52, 224.32)
1.4;videos/cuts_train/fall26.mp4;fallen;(92.38, 217.96);(98.2, 219.07);(95.71, 218.51);(106.24, 222.12);(103.47, 234.87);(7.29, 217.12);(15.05, 213.52);(97.37, 232.93);(58.56, 208.81);(60.23, 212.13);(13.11, 235.7);(11.17, 214.07);(38.61, 211.02);(43.04, 206.31);(59.12, 208.81);(60.23, 211.86);(94.04, 228.22)
1.43;videos/cuts_train/fall26.mp4;fallen;(91.79, 219.37);(95.67, 217.72);(90.96, 218.27);(0.54, 205.0);(0.54, 205.27);(8.31, 218.82);(36.87, 207.48);(95.95, 232.09);(95.95, 230.71);(58.51, 209.14);(67.66, 213.84);(37.71, 213.01);(36.87, 207.48);(37.15, 207.48);(37.71, 208.04);(71.54, 216.89);(95.4, 222.69)
1.47;videos/cuts_train/fall26.mp4;fallen;(88.62, 217.46);(90.28, 216.91);(88.9, 217.19);(0.42, 204.46);(0.42, 205.01);(7.35, 222.17);(37.58, 209.72);(92.23, 232.41);(92.5, 230.47);(94.45, 236.28);(43.41, 212.21);(13.45, 216.08);(37.58, 212.21);(50.9, 201.14);(51.18, 203.63);(74.2, 219.96);(91.12, 225.49)
1.5;videos/cuts_train/fall26.mp4;fallen;(44.13, 231.16);(43.85, 235.02);(0.87, 206.31);(106.79, 221.5);(48.01, 231.71);(0.87, 224.81);(0.87, 223.7);(90.15, 232.54);(90.98, 231.16);(94.31, 204.38);(11.41, 235.02);(33.04, 216.53);(32.76, 229.23);(51.61, 203.55);(51.34, 204.65);(88.77, 225.36);(90.15, 226.47)
1.53;videos/cuts_train/fall26.mp4;fallen;(42.34, 231.2);(42.9, 229.81);(1.88, 206.21);(1.88, 205.65);(1.88, 205.93);(1.88, 224.54);(5.48, 224.26);(89.18, 233.7);(90.01, 232.03);(61.74, 213.71);(62.57, 213.71);(53.7, 228.42);(32.92, 228.7);(93.62, 203.71);(90.29, 232.59);(62.3, 213.98);(88.9, 226.48)
1.57;videos/cuts_train/fall26.mp4;fallen;(41.67, 231.75);(41.12, 230.36);(1.21, 206.31);(1.21, 205.48);(1.21, 205.76);(1.21, 225.11);(1.21, 224.56);(87.68, 236.72);(88.23, 233.41);(56.08, 210.73);(56.91, 211.29);(11.74, 218.2);(29.75, 229.54);(92.67, 203.27);(94.05, 206.59);(57.19, 212.39);(87.95, 229.26)
1.6;videos/cuts_train/fall26.mp4;fallen;(41.61, 232.37);(39.66, 230.43);(1.4, 207.71);(1.4, 205.22);(1.4, 205.77);(1.4, 225.44);(1.4, 223.23);(83.2, 236.8);(84.03, 235.14);(84.03, 233.48);(40.22, 212.7);(13.6, 218.8);(28.85, 229.6);(45.76, 202.45);(50.2, 207.44);(82.92, 230.43);(84.03, 233.2)
1.63;videos/cuts_train/fall26.mp4;fallen;(41.53, 232.31);(86.78, 216.23);(1.83, 205.97);(1.83, 204.59);(44.58, 232.31);(1.83, 223.44);(1.83, 225.94);(83.44, 237.3);(85.11, 236.47);(60.68, 212.63);(60.96, 213.18);(1.83, 223.16);(27.65, 229.82);(91.77, 210.96);(92.05, 212.63);(60.96, 213.46);(84.83, 233.97)
1.67;videos/cuts_train/fall26.mp4;fallen;(41.89, 231.93);(85.67, 219.19);(2.26, 205.61);(2.26, 204.78);(2.26, 206.16);(2.26, 226.11);(2.26, 225.28);(80.41, 238.86);(82.9, 235.81);(61.84, 213.92);(62.4, 214.75);(45.77, 228.05);(28.04, 229.16);(91.21, 213.37);(91.21, 213.37);(83.73, 233.59);(84.01, 234.15)
1.7;videos/cuts_train/fall26.mp4;fallen;(85.18, 217.73);(87.41, 217.73);(86.57, 217.45);(99.9, 223.56);(1.91, 205.52);(1.91, 226.33);(1.91, 224.39);(81.58, 239.38);(84.07, 237.43);(42.16, 213.57);(92.68, 228.28);(47.71, 228.0);(30.78, 229.66);(47.71, 204.13);(91.29, 214.68);(84.91, 233.83);(84.91, 234.38)
1.73;videos/cuts_train/fall26.mp4;fallen;(85.58, 217.13);(88.08, 217.13);(0.42, 205.52);(0.42, 204.69);(0.42, 204.96);(0.42, 225.98);(0.42, 226.26);(81.98, 238.97);(84.19, 237.32);(86.14, 233.17);(93.63, 228.19);(44.25, 225.98);(27.05, 229.85);(49.8, 204.69);(51.74, 207.45);(85.3, 233.72);(85.58, 234.0)
1.77;videos/cuts_train/fall26.mp4;fallen;(86.43, 216.94);(89.76, 216.66);(93.09, 215.28);(101.14, 223.29);(0.42, 205.61);(0.42, 226.33);(0.42, 226.33);(82.27, 239.86);(85.04, 237.65);(86.43, 233.51);(91.7, 230.75);(46.2, 226.88);(28.72, 230.2);(50.64, 205.61);(51.75, 207.0);(84.49, 233.51);(84.77, 234.34)
1.8;videos/cuts_train/fall26.mp4;fallen;(86.75, 217.48);(88.97, 217.48);(0.45, 206.43);(0.45, 205.33);(0.45, 205.6);(5.72, 229.07);(6.0, 222.45);(81.75, 239.02);(85.36, 237.08);(85.36, 233.77);(90.91, 231.01);(46.23, 226.31);(30.42, 229.9);(51.23, 205.88);(51.23, 206.16);(83.42, 233.22);(84.8, 233.77)
1.83;videos/cuts_train/fall26.mp4;fallen;(88.56, 217.31);(89.67, 217.31);(90.23, 217.31);(101.04, 226.74);(1.52, 205.1);(6.51, 228.96);(6.51, 225.91);(82.46, 238.95);(84.96, 237.01);(85.24, 234.23);(90.23, 233.12);(46.98, 226.46);(30.9, 229.79);(51.14, 206.21);(51.42, 207.32);(83.3, 233.68);(84.96, 233.68)
1.87;videos/cuts_train/fall26.mp4;fallen;(86.35, 216.84);(88.85, 216.84);(89.4, 216.56);(100.79, 224.33);(94.68, 234.59);(2.77, 229.04);(2.77, 228.77);(82.46, 239.03);(85.79, 235.98);(44.42, 212.96);(59.42, 211.85);(48.59, 227.38);(30.26, 229.6);(51.08, 206.02);(51.92, 206.85);(84.13, 234.04);(85.52, 233.76)
1.9;videos/cuts_train/fall26.mp4;fallen;(86.16, 217.13);(88.38, 216.85);(91.99, 214.36);(100.88, 224.32);(95.33, 234.56);(3.68, 229.3);(3.68, 229.02);(82.55, 238.98);(85.88, 236.77);(59.78, 212.43);(60.33, 212.43);(50.61, 227.64);(31.17, 229.85);(51.17, 205.51);(58.39, 226.81);(84.5, 233.73);(85.05, 233.73)
1.93;videos/cuts_train/fall26.mp4;fallen;(86.35, 216.41);(88.57, 216.13);(91.62, 213.63);(100.78, 224.45);(0.92, 205.87);(0.92, 229.44);(0.92, 229.44);(82.47, 239.14);(85.24, 237.2);(61.94, 213.63);(62.22, 213.91);(47.52, 228.05);(30.32, 229.71);(53.07, 208.09);(58.34, 226.66);(84.69, 233.59);(85.24, 233.87)
1.97;videos/cuts_train/fall26.mp4;fallen;(87.5, 216.46);(88.33, 216.74);(91.66, 214.8);(100.55, 223.94);(0.83, 204.83);(0.83, 228.64);(0.83, 229.2);(82.22, 239.16);(84.72, 236.95);(61.38, 213.42);(61.94, 213.97);(46.94, 227.53);(31.66, 229.75);(52.49, 208.16);(58.05, 226.7);(83.88, 233.63);(85.55, 233.9)
2.0;videos/cuts_train/fall26.mp4;fallen;(85.86, 216.77);(88.35, 216.5);(91.96, 214.83);(100.57, 223.98);(1.2, 204.85);(1.2, 226.48);(1.2, 228.7);(82.53, 239.23);(85.3, 237.01);(61.15, 213.45);(62.26, 214.0);(47.27, 226.76);(32.56, 229.53);(52.55, 208.18);(58.38, 227.31);(84.47, 233.69);(84.75, 233.96)
0.0;videos/cuts_train/fall27.mp4;walk;(74.14, 97.47);(76.08, 95.53);(72.48, 95.53);(79.4, 95.53);(69.72, 95.81);(85.21, 107.45);(65.84, 108.84);(91.3, 121.87);(62.25, 123.53);(93.23, 136.84);(56.99, 139.06);(82.44, 137.12);(69.72, 137.39);(82.44, 161.79);(71.1, 161.79);(81.89, 182.86);(73.31, 183.97)
0.03;videos/cuts_train/fall27.mp4;walk;(73.97, 97.05);(75.63, 95.11);(72.03, 95.11);(79.23, 95.38);(69.53, 95.66);(85.32, 107.86);(65.93, 108.7);(90.58, 121.73);(61.78, 123.67);(93.07, 136.7);(56.8, 139.2);(82.27, 136.98);(69.53, 137.26);(82.27, 161.38);(70.92, 161.38);(81.44, 182.74);(73.13, 183.29)
0.07;videos/cuts_train/fall27.mp4;walk;(73.81, 97.11);(75.47, 94.89);(71.88, 95.17);(79.06, 95.17);(69.39, 95.45);(85.14, 107.66);(65.24, 108.49);(90.39, 121.54);(61.1, 123.76);(92.61, 136.53);(56.4, 139.3);(82.38, 137.64);(69.11, 138.47);(82.1, 161.51);(70.77, 161.23);(81.27, 182.6);(72.98, 182.6)
0.1;videos/cuts_train/fall27.mp4;walk;(73.64, 97.18);(75.3, 95.24);(71.71, 95.24);(78.89, 95.24);(69.22, 95.8);(84.7, 107.18);(65.07, 108.29);(90.23, 121.61);(60.65, 123.55);(92.44, 136.87);(56.5, 139.09);(81.66, 136.87);(68.94, 137.15);(81.93, 160.18);(70.88, 161.01);(81.38, 182.38);(73.09, 182.66)
0.13;videos/cuts_train/fall27.mp4;walk;(73.41, 97.4);(75.07, 95.46);(71.46, 95.46);(78.68, 95.46);(68.96, 95.74);(84.23, 107.1);(65.08, 108.21);(90.06, 121.23);(60.36, 123.17);(91.73, 136.75);(56.47, 138.41);(81.18, 136.75);(68.96, 136.75);(81.18, 159.47);(70.63, 160.86);(81.18, 182.2);(73.41, 183.03)
0.17;videos/cuts_train/fall27.mp4;walk;(73.52, 97.25);(75.18, 95.31);(71.58, 95.31);(78.5, 95.31);(69.09, 95.59);(84.31, 107.24);(64.67, 108.07);(89.57, 120.0);(60.24, 123.05);(91.23, 137.47);(56.64, 138.86);(80.99, 136.92);(68.54, 137.19);(80.71, 160.22);(70.75, 161.33);(80.99, 182.68);(73.24, 183.79)
0.2;videos/cuts_train/fall27.mp4;walk;(73.51, 97.02);(75.46, 95.08);(71.85, 95.08);(78.51, 95.08);(69.07, 95.63);(84.34, 107.85);(64.35, 107.85);(89.89, 121.73);(59.91, 122.28);(91.28, 137.28);(56.86, 138.67);(81.01, 137.0);(67.96, 137.28);(80.18, 161.15);(70.46, 161.43);(80.73, 183.09);(73.24, 183.92)
0.23;videos/cuts_train/fall27.mp4;walk;(73.33, 97.06);(75.26, 94.84);(71.39, 95.12);(78.85, 95.12);(69.18, 95.67);(84.1, 107.88);(64.21, 107.32);(89.35, 121.75);(59.79, 122.03);(90.73, 137.84);(57.3, 137.28);(80.51, 137.28);(67.52, 137.28);(79.96, 161.7);(70.29, 161.7);(80.79, 183.34);(73.33, 183.61)
0.27;videos/cuts_train/fall27.mp4;walk;(73.54, 96.84);(75.48, 94.9);(71.61, 94.9);(78.52, 95.18);(69.12, 95.46);(84.33, 107.93);(63.87, 107.1);(89.03, 122.07);(59.44, 122.07);(90.41, 137.6);(57.23, 137.32);(80.46, 137.32);(67.46, 137.32);(79.91, 162.0);(70.23, 162.0);(80.46, 183.35);(73.27, 183.9)
0.3;videos/cuts_train/fall27.mp4;walk;(73.32, 96.89);(75.26, 94.95);(71.66, 94.95);(78.58, 95.23);(69.17, 95.51);(84.11, 107.98);(63.92, 107.15);(88.81, 122.12);(59.22, 122.12);(90.2, 137.65);(57.0, 137.1);(80.24, 137.37);(67.24, 137.65);(79.13, 160.94);(70.28, 162.05);(79.96, 183.68);(73.32, 183.95)
0.33;videos/cuts_train/fall27.mp4;walk;(73.51, 97.11);(75.17, 95.17);(71.57, 95.17);(78.49, 95.17);(69.08, 95.45);(84.02, 107.94);(63.82, 107.39);(88.44, 122.11);(59.12, 122.38);(90.1, 137.38);(57.46, 137.38);(80.15, 137.66);(67.14, 137.93);(78.76, 161.26);(70.19, 162.37);(79.59, 185.7);(72.95, 184.59)
0.37;videos/cuts_train/fall27.mp4;walk;(73.39, 96.94);(75.33, 94.99);(71.45, 94.99);(78.38, 95.27);(68.68, 95.27);(84.19, 108.04);(63.41, 106.93);(88.35, 122.2);(58.98, 122.2);(90.01, 137.46);(57.04, 137.18);(80.04, 137.46);(67.02, 137.74);(78.38, 161.05);(70.06, 162.44);(79.21, 186.04);(73.11, 185.48)
0.4;videos/cuts_train/fall27.mp4;walk;(73.28, 96.98);(75.22, 95.04);(71.61, 95.04);(78.55, 95.04);(68.84, 95.32);(83.83, 107.53);(63.28, 106.97);(88.27, 122.23);(58.84, 121.96);(90.21, 137.49);(56.9, 136.66);(79.94, 137.49);(66.62, 137.77);(78.28, 161.63);(69.95, 161.91);(78.55, 186.88);(73.0, 184.94)
0.43;videos/cuts_train/fall27.mp4;walk;(73.36, 96.92);(75.3, 94.98);(71.42, 94.98);(78.36, 94.98);(68.65, 95.25);(83.91, 107.46);(63.1, 106.9);(88.35, 122.44);(58.66, 122.16);(90.01, 137.69);(56.71, 136.58);(79.74, 137.69);(66.7, 137.97);(78.08, 161.54);(69.76, 162.1);(78.08, 187.06);(72.81, 184.84)
0.47;videos/cuts_train/fall27.mp4;walk;(73.51, 96.55);(75.17, 94.88);(71.58, 94.88);(78.49, 94.88);(68.81, 95.16);(84.02, 107.36);(63.01, 106.81);(88.17, 122.62);(58.58, 122.06);(89.83, 138.14);(56.65, 136.76);(79.87, 137.87);(66.88, 138.14);(78.22, 161.99);(69.92, 162.27);(77.94, 186.4);(72.68, 184.18)
0.5;videos/cuts_train/fall27.mp4;walk;(73.32, 96.34);(75.54, 94.68);(71.66, 94.68);(78.59, 94.68);(68.89, 94.95);(83.86, 107.16);(63.06, 106.88);(88.02, 122.41);(58.62, 122.41);(90.24, 138.5);(56.68, 137.11);(79.98, 137.39);(66.67, 138.22);(78.32, 162.07);(69.72, 162.62);(77.76, 187.03);(72.49, 184.26)
0.53;videos/cuts_train/fall27.mp4;walk;(73.37, 96.2);(75.04, 94.26);(71.42, 94.26);(78.65, 94.54);(68.65, 94.54);(84.2, 107.59);(63.09, 106.75);(88.37, 122.3);(58.64, 122.02);(90.04, 138.4);(56.42, 137.57);(80.04, 137.85);(66.42, 138.13);(78.09, 162.28);(69.2, 162.56);(77.81, 186.72);(71.98, 184.49)
0.57;videos/cuts_train/fall27.mp4;walk;(73.26, 96.04);(75.2, 94.1);(71.31, 94.1);(78.53, 94.38);(68.54, 94.38);(84.08, 106.87);(62.99, 106.59);(88.24, 122.41);(58.54, 122.13);(89.91, 138.51);(56.32, 137.12);(80.2, 137.95);(66.32, 138.23);(77.97, 162.94);(69.09, 163.77);(77.97, 188.2);(72.15, 185.7)
0.6;videos/cuts_train/fall27.mp4;walk;(73.44, 95.54);(75.1, 93.6);(71.51, 93.6);(78.41, 93.87);(68.47, 93.87);(84.21, 106.07);(63.23, 106.07);(88.35, 121.88);(58.81, 121.6);(90.01, 138.24);(55.77, 137.69);(80.34, 137.96);(66.54, 138.24);(78.13, 162.92);(68.47, 164.03);(77.31, 187.6);(70.96, 184.83)
0.63;videos/cuts_train/fall27.mp4;walk;(73.54, 95.33);(75.21, 93.39);(71.6, 93.39);(78.54, 93.39);(68.54, 93.67);(84.09, 106.43);(63.27, 105.88);(88.54, 121.96);(58.82, 121.41);(90.48, 138.05);(55.77, 137.5);(80.48, 137.78);(66.88, 137.78);(78.54, 162.74);(67.71, 163.02);(77.43, 187.43);(70.21, 184.66)
0.67;videos/cuts_train/fall27.mp4;walk;(73.11, 95.23);(75.32, 93.01);(71.17, 93.01);(78.64, 93.29);(68.4, 93.57);(84.18, 106.06);(63.14, 105.78);(89.16, 121.88);(58.71, 121.32);(90.82, 137.98);(55.67, 137.42);(80.86, 137.42);(66.46, 137.7);(79.2, 164.34);(67.02, 162.68);(77.54, 188.21);(70.06, 184.61)
0.7;videos/cuts_train/fall27.mp4;walk;(73.06, 94.7);(75.0, 92.48);(71.12, 92.48);(78.6, 92.76);(68.07, 92.76);(83.86, 105.24);(62.53, 105.24);(89.12, 120.77);(58.66, 121.33);(90.79, 137.97);(55.61, 137.42);(80.54, 137.42);(66.41, 137.42);(79.15, 164.6);(66.41, 162.38);(77.21, 188.18);(70.01, 184.57)
0.73;videos/cuts_train/fall27.mp4;walk;(72.84, 93.98);(74.79, 91.76);(70.9, 92.04);(78.68, 92.04);(68.12, 92.59);(83.67, 105.64);(62.57, 105.64);(88.95, 120.07);(58.68, 120.91);(90.9, 137.84);(55.62, 137.01);(80.34, 137.28);(66.18, 137.28);(78.95, 164.77);(66.45, 162.55);(77.84, 187.53);(70.06, 184.75)
0.77;videos/cuts_train/fall27.mp4;walk;(72.78, 94.11);(74.99, 91.89);(70.84, 91.89);(78.31, 92.16);(67.8, 92.16);(84.11, 105.22);(62.55, 105.22);(88.81, 119.66);(58.68, 121.33);(91.02, 138.27);(55.64, 136.88);(80.24, 138.27);(65.59, 137.44);(78.86, 166.6);(65.04, 162.71);(77.75, 187.99);(70.84, 183.82)
0.8;videos/cuts_train/fall27.mp4;walk;(72.62, 93.56);(74.29, 91.62);(70.68, 91.62);(78.17, 91.9);(67.62, 91.9);(84.0, 104.94);(62.35, 104.94);(89.28, 121.04);(58.46, 121.32);(90.94, 137.14);(55.69, 136.86);(80.12, 138.25);(65.4, 137.14);(78.73, 165.73);(64.57, 161.84);(77.34, 188.21);(68.18, 185.43)
0.83;videos/cuts_train/fall27.mp4;walk;(71.89, 93.49);(73.83, 91.55);(69.95, 91.55);(77.44, 91.55);(67.45, 91.82);(83.82, 104.87);(62.18, 104.87);(89.37, 119.57);(58.57, 120.96);(91.03, 137.33);(55.52, 137.06);(79.94, 138.17);(65.23, 137.33);(78.83, 166.47);(64.68, 162.59);(77.44, 188.67);(67.17, 186.45)
0.87;videos/cuts_train/fall27.mp4;walk;(71.92, 92.88);(73.58, 90.93);(69.7, 90.93);(77.47, 91.21);(67.2, 92.04);(83.85, 105.09);(61.92, 105.37);(89.96, 119.24);(58.59, 120.63);(91.35, 137.56);(55.26, 136.17);(79.69, 138.12);(64.98, 138.12);(78.86, 166.15);(64.42, 163.93);(77.47, 189.18);(65.25, 189.46)
0.9;videos/cuts_train/fall27.mp4;walk;(71.38, 92.87);(73.6, 90.65);(69.71, 90.65);(77.48, 90.93);(66.66, 92.04);(83.86, 105.09);(61.66, 105.37);(90.25, 120.09);(58.33, 120.37);(91.08, 137.31);(55.0, 137.31);(79.42, 139.53);(64.71, 139.26);(78.59, 166.75);(63.88, 165.09);(77.48, 188.97);(64.99, 188.97)
0.93;videos/cuts_train/fall27.mp4;walk;(71.03, 92.69);(72.97, 90.47);(69.09, 90.75);(76.86, 90.75);(66.31, 91.86);(83.24, 104.9);(61.6, 105.45);(89.89, 118.49);(57.71, 120.71);(90.73, 137.91);(54.38, 137.64);(79.35, 140.13);(64.93, 138.47);(78.8, 167.04);(63.54, 165.38);(77.13, 189.52);(63.54, 191.74)
0.97;videos/cuts_train/fall27.mp4;walk;(70.71, 92.72);(72.65, 90.5);(68.77, 90.5);(76.24, 90.78);(65.72, 91.89);(82.89, 104.09);(61.3, 105.47);(90.09, 119.89);(57.42, 121.0);(90.92, 137.92);(54.37, 137.64);(79.01, 140.14);(64.34, 138.75);(78.46, 167.04);(63.23, 165.93);(77.08, 188.67);(63.23, 192.27)
1.0;videos/cuts_train/fall27.mp4;walk;(70.3, 92.5);(72.23, 90.28);(68.08, 90.28);(76.11, 90.55);(65.59, 91.94);(82.75, 103.88);(60.88, 105.54);(89.95, 118.31);(57.01, 120.8);(84.69, 108.04);(53.96, 138.01);(78.6, 140.23);(63.93, 138.84);(78.32, 166.87);(63.1, 164.93);(76.94, 188.79);(63.1, 192.4)
1.03;videos/cuts_train/fall27.mp4;walk;(69.86, 92.41);(71.8, 90.19);(67.65, 90.19);(75.67, 90.47);(64.89, 91.03);(82.3, 104.08);(60.19, 105.75);(89.48, 118.8);(56.05, 121.58);(90.31, 136.86);(53.56, 138.52);(78.15, 141.02);(63.23, 140.47);(78.15, 167.69);(62.68, 167.41);(77.05, 189.36);(63.51, 193.52)
1.07;videos/cuts_train/fall27.mp4;walk;(69.63, 92.46);(71.57, 90.24);(67.13, 90.24);(75.17, 90.52);(64.36, 91.35);(81.82, 104.11);(59.93, 106.05);(88.74, 119.64);(55.5, 121.86);(84.31, 108.55);(52.45, 139.06);(77.66, 141.28);(62.7, 141.0);(77.66, 167.91);(62.15, 167.91);(76.83, 189.54);(63.25, 193.98)
1.1;videos/cuts_train/fall27.mp4;walk;(69.35, 91.71);(71.29, 89.76);(66.86, 89.76);(74.89, 90.04);(64.1, 91.15);(81.53, 103.63);(59.39, 105.57);(88.45, 120.28);(54.68, 121.38);(84.02, 109.18);(51.92, 138.58);(76.83, 140.8);(61.6, 140.52);(77.11, 167.98);(61.88, 167.71);(76.83, 190.17);(63.27, 193.78)
1.13;videos/cuts_train/fall27.mp4;walk;(68.51, 91.58);(70.46, 89.36);(66.29, 89.64);(74.35, 89.91);(63.24, 90.47);(81.29, 104.06);(58.51, 105.45);(87.96, 120.43);(54.07, 120.98);(89.62, 137.63);(51.29, 138.46);(76.01, 140.96);(61.01, 140.68);(76.85, 167.87);(61.85, 168.14);(76.85, 190.34);(62.96, 194.22)
1.17;videos/cuts_train/fall27.mp4;walk;(68.05, 91.09);(70.26, 88.59);(65.84, 89.15);(73.85, 89.7);(62.79, 89.98);(80.77, 103.59);(58.09, 105.26);(87.68, 118.86);(53.12, 121.08);(89.34, 136.91);(50.35, 138.58);(75.79, 139.69);(60.58, 139.41);(76.34, 167.74);(61.41, 168.01);(76.62, 190.78);(63.07, 194.67)
1.2;videos/cuts_train/fall27.mp4;walk;(67.86, 90.67);(70.07, 88.45);(65.65, 88.73);(73.94, 89.0);(62.33, 89.56);(80.57, 103.16);(57.63, 103.44);(87.49, 119.26);(52.38, 120.92);(89.42, 136.74);(49.89, 137.85);(75.6, 139.52);(60.39, 139.24);(75.6, 167.27);(60.95, 168.94);(76.15, 190.03);(63.16, 194.75)
1.23;videos/cuts_train/fall27.mp4;walk;(67.07, 89.89);(69.29, 87.67);(64.57, 88.23);(73.45, 88.51);(61.8, 89.06);(80.66, 102.94);(57.36, 104.32);(87.04, 119.31);(51.54, 120.7);(89.54, 136.79);(49.04, 137.9);(75.39, 139.29);(59.86, 139.29);(75.11, 167.04);(60.97, 168.43);(75.11, 192.02);(63.19, 194.51)
1.27;videos/cuts_train/fall27.mp4;walk;(66.94, 89.76);(69.43, 87.54);(64.45, 87.82);(73.3, 88.09);(61.41, 88.65);(80.21, 102.53);(56.71, 103.92);(86.84, 118.63);(51.18, 120.01);(88.78, 134.72);(47.86, 137.5);(75.51, 138.89);(59.47, 138.89);(74.68, 166.64);(60.3, 166.92);(73.85, 191.9);(62.79, 194.4)
1.3;videos/cuts_train/fall27.mp4;walk;(66.64, 89.49);(69.13, 86.99);(64.43, 87.55);(72.99, 87.82);(61.39, 88.38);(79.9, 102.53);(56.41, 103.64);(86.26, 118.06);(50.34, 119.72);(88.19, 134.43);(47.57, 136.65);(75.21, 139.14);(59.18, 139.14);(73.82, 168.55);(60.28, 168.27);(72.44, 193.79);(62.77, 194.34)
1.33;videos/cuts_train/fall27.mp4;walk;(66.29, 89.42);(68.78, 86.92);(63.79, 87.2);(72.94, 87.2);(60.74, 88.87);(79.88, 102.19);(56.03, 102.75);(86.25, 118.02);(49.93, 119.13);(87.92, 134.4);(47.15, 136.34);(75.16, 138.56);(59.08, 138.56);(73.5, 168.83);(60.46, 168.55);(71.56, 194.37);(61.85, 194.92)
